賞金王,10月03日（土）,20,1,"[""6-1-2"",""6-1-3"",""6-1-4"",""6-1-5"",""1-6-2"",""1-6-3"",""1-6-4"",""1-6-5"",""2-6-1"",""2-6-3""]"
賞金王,10月02日（金）,05,4,"[""2-3-5"",""2-3-1"",""2-3-6"",""2-5-3"",""2-5-1"",""2-5-6"",""3-5-2"",""3-2-1"",""5-2-3"",""5-3-2""]"
賞金王,10月01日（木）,02,4,"[""1-2-6"",""1-2-3"",""1-6-2"",""1-6-3"",""1-3-2"",""1-3-6"",""2-1-6"",""2-6-1"",""2-1-3"",""2-3-1""]"
賞金王,09月30日（水）,10,8,"[""3-6-5"",""3-6-2"",""3-6-1"",""3-5-6"",""3-5-2"",""3-5-1"",""6-3-5"",""6-5-3"",""5-3-6"",""5-6-3""]"
賞金王,09月29日（火）,08,4,"[""1-2-3"",""1-2-5"",""1-2-4"",""1-2-6"",""2-1-3"",""2-1-5"",""2-1-4"",""2-1-6"",""3-1-2"",""3-1-5""]"
賞金王,09月28日（月）,06,4,"[""1-4-3"",""1-4-5"",""1-4-6"",""1-3-4"",""1-3-5"",""1-3-6"",""1-5-4"",""1-5-3"",""1-6-4"",""1-6-3""]"
賞金王,09月28日（月）,06,3,"[""5-2-1"",""5-2-4"",""5-2-6"",""5-1-2"",""5-1-4"",""5-1-6"",""2-1-5"",""2-5-4"",""1-5-2"",""1-2-5""]"
賞金王,09月26日（土）,18,5,"[""3-1-5"",""3-1-2"",""3-1-4"",""3-1-6"",""1-3-5"",""1-3-2"",""1-3-4"",""1-3-6"",""5-3-1"",""5-3-2""]"
賞金王,09月25日（金）,14,8,"[""3-1-6"",""3-1-5"",""3-1-2"",""3-6-1"",""3-6-5"",""3-6-2"",""1-6-3"",""1-3-5"",""6-3-1"",""6-1-3""]"
賞金王,09月24日（木）,23,8,"[""4-1-5"",""4-1-3"",""4-1-2"",""4-1-6"",""4-5-1"",""4-3-1"",""1-4-5"",""1-4-3"",""1-4-2"",""1-4-6""]"
賞金王,09月23日（水）,05,4,"[""2-5-1"",""2-5-6"",""2-1-5"",""2-1-6"",""2-6-5"",""2-6-1"",""5-2-1"",""5-1-2"",""5-2-6"",""5-6-2""]"
賞金王,09月23日（水）,05,3,"[""4-1-6"",""4-1-5"",""4-1-2"",""4-6-1"",""4-6-5"",""4-6-2"",""1-6-4"",""1-4-5"",""6-4-1"",""6-1-4""]"
賞金王,09月21日（月）,11,5,"[""1-4-2"",""1-4-6"",""1-4-3"",""1-4-5"",""4-1-2"",""4-1-6"",""4-1-3"",""4-1-5"",""2-1-4"",""2-1-6""]"
賞金王,09月21日（月）,11,4,"[""3-5-2"",""3-5-4"",""3-5-1"",""3-5-6"",""5-3-2"",""5-3-4"",""5-3-1"",""5-3-6"",""2-3-5"",""2-3-4""]"
賞金王,09月20日（日）,11,2,"[""4-5-1"",""4-5-3"",""4-5-2"",""4-5-6"",""5-4-1"",""5-4-3"",""5-4-2"",""5-4-6"",""1-4-5"",""1-4-3""]"
賞金王,09月20日（日）,11,3,"[""3-6-1"",""3-6-5"",""3-6-2"",""3-6-4"",""6-3-1"",""6-3-5"",""6-3-2"",""6-3-4"",""1-3-6"",""1-3-5""]"
賞金王,09月19日（土）,11,2,"[""1-3-6"",""1-3-5"",""1-3-2"",""1-3-4"",""3-1-6"",""3-1-5"",""3-1-2"",""3-1-4"",""6-1-3"",""6-1-5""]"
賞金王,09月19日（土）,11,3,"[""3-5-2"",""3-5-1"",""3-5-4"",""3-5-6"",""5-3-2"",""5-3-1"",""5-3-4"",""5-3-6"",""2-3-5"",""2-3-1""]"
賞金王,09月18日（金）,09,5,"[""1-3-4"",""1-3-2"",""1-3-5"",""1-4-3"",""1-4-2"",""1-4-5"",""3-4-1"",""3-1-2"",""4-1-3"",""4-3-1""]"
賞金王,09月18日（金）,09,6,"[""6-2-4"",""6-2-1"",""6-2-5"",""6-4-2"",""6-4-1"",""6-4-5"",""2-4-6"",""2-6-1"",""4-6-2"",""4-2-6""]"
賞金王,09月17日（木）,03,4,"[""6-1-3"",""6-1-4"",""6-3-1"",""6-3-4"",""6-4-1"",""6-4-3"",""1-6-3"",""1-3-6"",""1-6-4"",""1-4-6""]"
賞金王,09月16日（水）,03,3,"[""1-3-5"",""1-3-4"",""1-3-2"",""1-3-6"",""3-1-5"",""3-1-4"",""3-1-2"",""3-1-6"",""5-1-3"",""5-1-4""]"
賞金王,09月16日（水）,04,4,"[""5-3-4"",""5-3-1"",""5-4-3"",""5-4-1"",""5-1-3"",""5-1-4"",""3-5-4"",""3-4-5"",""3-5-1"",""3-1-5""]"
賞金王,09月15日（火）,08,4,"[""3-1-4"",""3-1-6"",""3-1-2"",""3-4-1"",""3-4-6"",""3-4-2"",""1-3-4"",""1-4-3"",""4-3-1"",""4-1-3""]"
賞金王,09月14日（月）,18,8,"[""3-4-1"",""3-4-5"",""3-4-2"",""3-1-4"",""3-1-5"",""3-1-2"",""4-1-3"",""4-3-5"",""1-3-4"",""1-4-3""]"
