AQUA LIVE,10月03日（土）,05,5,"[""3-2-5"",""3-2-4"",""2-3-5"",""2-3-4""]"
AQUA LIVE,10月02日（金）,21,1,"[""1-5-2"",""1-5-4"",""1-2-5"",""1-4-5""]"
AQUA LIVE,09月30日（水）,10,1,"[""4-3-2"",""4-3-1"",""3-4-2"",""3-4-1""]"
AQUA LIVE,09月28日（月）,02,6,"[""2-3-5"",""2-3-1"",""3-2-5"",""3-2-1""]"
AQUA LIVE,09月27日（日）,23,1,"[""1-4-3"",""1-4-2"",""1-3-4"",""1-3-2""]"
AQUA LIVE,09月26日（土）,14,1,"[""2-3-1"",""2-3-4"",""2-1-3"",""2-1-4""]"
AQUA LIVE,09月25日（金）,23,1,"[""5-1-2"",""5-1-3"",""1-5-2"",""1-5-3""]"
AQUA LIVE,09月23日（水）,06,5,"[""1-3-5"",""1-3-2"",""3-1-5"",""3-1-2""]"
AQUA LIVE,09月21日（月）,06,5,"[""6-1-2"",""6-1-5"",""1-6-2"",""1-6-5""]"
AQUA LIVE,09月20日（日）,09,7,"[""2-4-5"",""2-4-3"",""2-5-4"",""2-5-3""]"
AQUA LIVE,09月19日（土）,21,1,"[""3-2-6"",""3-2-1"",""3-6-2"",""3-1-2""]"
AQUA LIVE,09月18日（金）,10,1,"[""1-4-5"",""1-4-2"",""1-5-4"",""1-2-4""]"
AQUA LIVE,09月16日（水）,18,1,"[""1-3-4"",""1-3-2"",""1-3-5"",""3-1-4""]"
AQUA LIVE,09月14日（月）,18,9,"[""2-3-4"",""2-3-1"",""3-2-4"",""3-2-1""]"
AQUA LIVE,09月13日（日）,06,5,"[""6-2-1"",""6-2-5"",""2-6-1"",""2-6-5""]"
AQUA LIVE,09月12日（土）,04,6,"[""2-5-4"",""2-5-1"",""2-4-5"",""2-1-5""]"
AQUA LIVE,09月11日（金）,21,1,"[""2-1-4"",""2-1-5"",""1-2-4"",""1-2-5""]"
AQUA LIVE,09月09日（水）,23,1,"[""1-3-4"",""1-3-6"",""1-4-3"",""1-4-6""]"
AQUA LIVE,09月07日（月）,11,9,"[""1-4-2"",""1-4-3"",""1-2-4"",""1-3-4""]"
AQUA LIVE,09月06日（日）,02,6,"[""5-1-6"",""5-1-2"",""1-5-6"",""1-5-2""]"
AQUA LIVE,09月05日（土）,11,6,"[""3-5-6"",""3-5-2"",""3-6-5"",""3-2-5""]"
AQUA LIVE,09月04日（金）,02,7,"[""3-2-5"",""3-2-1"",""2-3-5"",""2-3-1""]"
AQUA LIVE,09月02日（水）,23,1,"[""1-4-3"",""1-4-2"",""1-3-4"",""1-2-4""]"
AQUA LIVE,08月31日（月）,21,1,"[""1-2-5"",""1-2-4"",""1-5-2"",""1-4-2""]"
AQUA LIVE,08月30日（日）,11,7,"[""1-4-3"",""1-4-5"",""1-3-4"",""1-5-4""]"
AQUA LIVE,08月29日（土）,10,1,"[""1-4-5"",""1-4-2"",""1-5-4"",""1-2-4""]"
AQUA LIVE,08月28日（金）,21,1,"[""1-2-3"",""1-2-6"",""2-1-3"",""2-1-6""]"
AQUA LIVE,08月26日（水）,05,1,"[""1-2-6"",""1-2-3"",""1-2-5"",""1-6-2""]"
AQUA LIVE,08月24日（月）,02,6,"[""1-4-5"",""1-4-2"",""1-5-4"",""1-2-4""]"
AQUA LIVE,08月23日（日）,18,1,"[""4-1-2"",""4-1-3"",""1-4-2"",""1-4-3""]"
AQUA LIVE,08月22日（土）,10,1,"[""2-1-4"",""2-1-5"",""2-4-1"",""2-4-5""]"
AQUA LIVE,08月21日（金）,13,6,"[""3-1-5"",""3-1-2"",""1-3-5"",""1-3-2""]"
AQUA LIVE,08月19日（水）,09,7,"[""1-5-6"",""1-5-4"",""1-5-3"",""5-1-6"",""5-1-4"",""5-1-3""]"
AQUA LIVE,08月17日（月）,05,6,"[""2-3-4"",""2-3-1"",""3-2-4"",""3-2-1""]"
AQUA LIVE,08月16日（日）,04,3,"[""1-3-6"",""1-3-4"",""1-6-3"",""1-4-3""]"
AQUA LIVE,08月14日（金）,18,9,"[""6-3-4"",""6-3-1"",""6-4-3"",""6-4-1""]"
AQUA LIVE,08月12日（水）,10,1,"[""1-2-3"",""1-2-5"",""1-2-4"",""1-3-2""]"
AQUA LIVE,08月10日（月）,04,3,"[""1-5-2"",""1-5-6"",""1-2-5"",""1-2-6""]"
AQUA LIVE,08月09日（日）,21,1,"[""2-1-3"",""2-1-6"",""1-2-3"",""1-2-6""]"
AQUA LIVE,08月08日（土）,10,1,"[""1-2-6"",""1-2-3"",""1-6-2"",""1-6-3""]"
AQUA LIVE,08月07日（金）,21,1,"[""2-4-1"",""2-4-6"",""2-1-4"",""2-1-6""]"
AQUA LIVE,08月05日（水）,21,1,"[""1-4-6"",""1-4-3"",""1-6-4"",""1-3-4""]"
AQUA LIVE,08月03日（月）,23,1,"[""1-3-2"",""1-3-5"",""1-2-3"",""1-2-5""]"
AQUA LIVE,08月02日（日）,11,6,"[""4-3-1"",""4-3-2"",""4-1-3"",""4-1-2""]"
AQUA LIVE,08月01日（土）,13,7,"[""5-1-4"",""5-1-2"",""1-5-4"",""1-5-2""]"
AQUA LIVE,07月31日（金）,23,1,"[""1-4-2"",""1-4-3"",""1-2-4"",""1-3-4""]"
AQUA LIVE,07月29日（水）,21,1,"[""3-1-4"",""3-1-2"",""1-3-4"",""1-3-2""]"
AQUA LIVE,07月27日（月）,02,7,"[""1-3-4"",""1-3-2"",""3-1-4"",""3-1-2""]"
AQUA LIVE,07月26日（日）,13,7,"[""2-6-3"",""2-6-1"",""6-2-3"",""6-2-1""]"
AQUA LIVE,07月25日（土）,14,6,"[""1-6-3"",""1-6-2"",""1-3-6"",""1-2-6""]"
AQUA LIVE,07月22日（水）,14,6,"[""1-3-6"",""1-3-2"",""1-6-3"",""1-6-2""]"
AQUA LIVE,07月20日（月）,08,6,"[""6-1-2"",""6-1-3"",""1-6-2"",""1-6-3""]"
AQUA LIVE,07月19日（日）,13,6,"[""1-5-4"",""1-5-2"",""1-4-5"",""1-2-5""]"
AQUA LIVE,07月18日（土）,13,6,"[""1-3-2"",""1-3-5"",""1-2-3"",""1-2-5""]"
AQUA LIVE,07月17日（金）,16,6,"[""2-3-1"",""2-3-6"",""3-2-1"",""3-2-6""]"
AQUA LIVE,07月15日（水）,04,4,"[""2-3-6"",""2-3-5"",""2-6-3"",""2-6-5""]"
AQUA LIVE,07月13日（月）,02,6,"[""4-6-1"",""4-6-3"",""4-1-6"",""4-3-6""]"
AQUA LIVE,07月12日（日）,11,6,"[""1-4-3"",""1-4-5"",""4-1-3"",""4-1-5""]"
AQUA LIVE,07月11日（土）,02,6,"[""3-1-6"",""3-1-2"",""1-3-6"",""1-3-2""]"
AQUA LIVE,07月10日（金）,23,1,"[""3-1-2"",""3-1-5"",""1-3-2"",""1-3-5""]"
AQUA LIVE,07月08日（水）,18,9,"[""2-3-1"",""2-3-5"",""3-2-1"",""3-2-5""]"
AQUA LIVE,07月06日（月）,21,1,"[""3-1-4"",""3-1-2"",""1-3-4"",""1-3-2""]"
AQUA LIVE,07月05日（日）,11,7,"[""4-2-1"",""4-2-3"",""4-1-2"",""4-1-3""]"
AQUA LIVE,07月04日（土）,11,6,"[""3-2-1"",""3-2-5"",""2-3-1"",""2-3-5""]"
AQUA LIVE,07月03日（金）,18,1,"[""1-5-3"",""1-5-2"",""1-3-5"",""1-3-2""]"
AQUA LIVE,07月01日（水）,23,1,"[""4-1-2"",""4-1-5"",""1-4-2"",""1-4-5""]"
AQUA LIVE,06月29日（月）,18,1,"[""6-3-4"",""6-3-1"",""3-6-4"",""3-6-1""]"
AQUA LIVE,06月28日（日）,02,6,"[""4-1-5"",""4-1-6"",""1-4-5"",""1-4-6""]"
AQUA LIVE,06月27日（土）,13,7,"[""3-6-1"",""3-6-4"",""3-1-6"",""3-1-4""]"
AQUA LIVE,06月26日（金）,06,5,"[""3-2-6"",""3-2-5"",""2-3-6"",""2-3-5""]"
AQUA LIVE,06月24日（水）,11,6,"[""4-1-2"",""4-1-5"",""1-4-2"",""1-4-5""]"
