船の時代,10月03日（土）,06,7,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-4-3"",""1-4-5"",""1-4-6"",""4-1-2"",""4-1-3""]"
船の時代,10月02日（金）,22,9,"[""1-3-5"",""1-5-2"",""1-5-3"",""1-5-6"",""3-1-5"",""3-1-6"",""3-5-6"",""5-1-2"",""5-1-6"",""5-6-1""]"
船の時代,10月01日（木）,10,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-5-2"",""1-5-3"",""1-5-4"",""3-1-2"",""3-1-4"",""3-1-5"",""3-2-1""]"
船の時代,09月30日（水）,10,1,"[""1-4-2"",""1-4-3"",""3-4-1"",""3-4-2"",""3-4-5"",""3-4-6"",""4-1-2"",""4-1-3"",""4-3-1"",""4-3-2""]"
船の時代,09月29日（火）,06,1,"[""1-2-4"",""1-3-4"",""1-4-2"",""1-4-3"",""2-1-4""]"
船の時代,09月28日（月）,02,9,"[""1-3-2"",""1-3-5"",""1-3-6"",""1-5-2"",""1-5-3"",""1-5-4"",""1-5-6"",""5-1-2"",""5-1-6"",""5-2-1""]"
船の時代,09月26日（土）,02,7,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-5-2"",""1-5-3"",""1-5-4"",""1-5-6"",""1-6-2"",""1-6-5""]"
船の時代,09月25日（金）,17,1,"[""1-2-3"",""1-2-4"",""1-4-2"",""1-4-3"",""1-4-5"",""4-1-2"",""4-1-3"",""4-1-5"",""4-2-1"",""4-2-3""]"
船の時代,09月24日（木）,17,9,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-4"",""1-3-5"",""1-4-2"",""1-4-3"",""1-4-5"",""4-1-2""]"
船の時代,09月23日（水）,08,7,"[""1-3-2"",""1-3-4"",""1-3-5"",""1-3-6"",""1-5-2"",""1-5-3"",""1-5-4"",""3-1-2"",""3-1-5"",""3-5-1""]"
船の時代,09月22日（火）,05,9,"[""1-3-2"",""1-3-4"",""1-3-5"",""1-3-6"",""1-5-2"",""1-5-3"",""1-5-4"",""1-5-6"",""3-1-5"",""3-5-1""]"
船の時代,09月21日（月）,06,9,"[""1-3-2"",""1-3-6"",""1-4-6"",""1-6-2"",""1-6-3"",""1-6-4"",""1-6-5"",""3-1-6"",""6-1-3"",""6-3-1""]"
船の時代,09月19日（土）,02,9,"[""2-1-3"",""2-3-1"",""2-3-5"",""3-1-2"",""3-1-4"",""3-1-5"",""3-2-1"",""3-2-4"",""3-2-5"",""3-5-1""]"
船の時代,09月18日（金）,11,6,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-5"",""1-5-3"",""2-1-3"",""2-1-5"",""3-1-2"",""3-1-5"",""3-5-1""]"
船の時代,09月17日（木）,10,1,"[""1-3-5"",""1-3-6"",""1-4-5"",""1-4-6"",""1-5-6"",""1-6-2"",""1-6-3"",""1-6-4"",""1-6-5"",""6-1-5""]"
船の時代,09月16日（水）,22,9,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-3-2"",""1-3-4"",""2-1-3"",""2-1-4"",""2-3-1"",""2-3-4""]"
船の時代,09月15日（火）,08,8,"[""1-3-5"",""3-2-1"",""3-2-4"",""3-2-5"",""3-4-1"",""3-4-2"",""3-4-5"",""3-5-1"",""3-5-2"",""3-5-4""]"
船の時代,09月14日（月）,08,9,"[""5-1-2"",""5-1-6"",""5-2-1"",""5-2-3"",""5-3-1"",""5-3-2"",""5-3-6"",""5-6-1"",""5-6-2"",""5-6-3""]"
船の時代,09月12日（土）,08,8,"[""1-3-2"",""1-3-4"",""1-3-5"",""1-3-6"",""1-5-2"",""1-5-3"",""1-5-4"",""1-5-6"",""3-1-2"",""3-1-5""]"
船の時代,09月11日（金）,13,9,"[""1-3-2"",""1-3-4"",""1-3-5"",""1-3-6"",""3-1-2"",""3-1-4"",""3-1-5"",""3-1-6"",""3-2-1"",""3-2-6""]"
船の時代,09月10日（木）,10,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-5"",""1-5-2"",""1-5-3"",""2-1-5"",""2-5-1"",""5-1-2""]"
船の時代,09月09日（水）,09,1,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-6-2"",""2-1-3"",""2-1-4"",""2-1-5"",""2-1-6"",""2-3-1"",""2-3-6""]"
船の時代,09月08日（火）,11,1,"[""1-2-3"",""1-2-4"",""1-4-2"",""1-4-3"",""1-4-5"",""2-1-4"",""2-1-5"",""4-1-2"",""4-1-5"",""4-2-1""]"
船の時代,09月07日（月）,09,1,"[""1-3-2"",""1-3-4"",""1-3-5"",""1-3-6"",""1-4-2"",""1-4-3"",""1-4-5"",""1-4-6"",""3-1-4"",""3-4-1""]"
船の時代,09月05日（土）,11,8,"[""3-4-1"",""3-4-2"",""3-4-5"",""3-4-6"",""4-3-1"",""4-3-2"",""4-3-5"",""4-3-6"",""4-5-3"",""4-5-6""]"
船の時代,09月04日（金）,02,8,"[""3-1-2"",""3-1-4"",""3-1-6"",""3-2-1"",""3-2-4"",""3-2-5"",""3-2-6"",""3-4-1"",""3-4-2"",""3-4-5""]"
