VENUS BOAT,10月03日（土）,22,4,"[""1-2-4"",""1-2-6"",""1-4-2"",""2-1-4"",""2-1-6"",""4-1-2""]"
VENUS BOAT,10月03日（土）,24,1,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-3-2"",""1-3-4"",""2-1-3""]"
VENUS BOAT,10月02日（金）,10,4,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-4-2"",""1-4-5"",""1-5-2""]"
VENUS BOAT,10月02日（金）,07,1,"[""1-2-3"",""1-2-4"",""1-4-2"",""1-4-3"",""1-4-5"",""4-1-2""]"
VENUS BOAT,10月01日（木）,17,6,"[""1-2-3"",""1-3-2"",""2-1-3"",""2-3-1"",""2-3-6"",""3-2-1""]"
VENUS BOAT,09月28日（月）,09,1,"[""1-2-4"",""1-2-5"",""1-2-6"",""1-6-2"",""1-6-5"",""6-1-2""]"
VENUS BOAT,09月27日（日）,09,1,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""1-4-3""]"
VENUS BOAT,09月27日（日）,01,1,"[""1-2-3"",""1-2-5"",""2-1-3"",""2-1-6"",""2-3-1"",""2-3-6""]"
VENUS BOAT,09月26日（土）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-4"",""1-3-5""]"
VENUS BOAT,09月25日（金）,02,1,"[""1-2-3"",""1-2-6"",""1-3-2"",""1-3-6"",""1-6-2"",""1-6-3""]"
VENUS BOAT,09月25日（金）,19,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""2-1-3"",""3-1-2""]"
VENUS BOAT,09月24日（木）,05,4,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""1-4-3""]"
VENUS BOAT,09月21日（月）,09,1,"[""1-3-4"",""1-3-5"",""1-4-3"",""1-4-5"",""1-5-3"",""1-5-4""]"
VENUS BOAT,09月20日（日）,09,1,"[""1-3-2"",""1-3-4"",""1-3-5"",""1-4-2"",""1-4-3"",""1-4-5""]"
VENUS BOAT,09月19日（土）,09,1,"[""1-2-3"",""1-2-5"",""1-2-6"",""1-3-2"",""1-3-5"",""1-3-6""]"
VENUS BOAT,09月19日（土）,20,1,"[""1-2-3"",""1-3-2"",""1-3-4"",""1-3-5"",""3-1-2"",""3-1-4""]"
VENUS BOAT,09月18日（金）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-4-2"",""1-5-2""]"
VENUS BOAT,09月18日（金）,19,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-3-2"",""3-1-2""]"
VENUS BOAT,09月17日（木）,09,5,"[""1-2-3"",""1-3-2"",""1-2-5"",""2-1-3"",""2-1-5"",""3-2-1""]"
VENUS BOAT,09月14日（月）,04,1,"[""1-2-4"",""1-4-2"",""1-4-5"",""4-1-2"",""4-1-5"",""4-5-1""]"
VENUS BOAT,09月13日（日）,13,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-4-2"",""1-4-3"",""1-4-5""]"
VENUS BOAT,09月13日（日）,24,1,"[""1-2-3"",""1-2-5"",""1-3-2"",""1-3-5"",""1-5-2"",""1-5-3""]"
VENUS BOAT,09月12日（土）,17,1,"[""2-4-3"",""2-4-6"",""4-2-5"",""4-5-2"",""4-5-3"",""4-5-6""]"
VENUS BOAT,09月12日（土）,20,1,"[""1-2-3"",""1-2-5"",""1-3-2"",""1-3-4"",""1-3-5"",""1-3-6""]"
VENUS BOAT,09月11日（金）,19,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-4-5""]"
VENUS BOAT,09月11日（金）,18,4,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-4-5""]"
VENUS BOAT,09月10日（木）,03,3,"[""4-6-3"",""4-6-5"",""5-6-3"",""5-6-4"",""6-4-3"",""6-4-5""]"
VENUS BOAT,09月06日（日）,09,1,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-3-2"",""1-3-4"",""1-3-6""]"
VENUS BOAT,09月05日（土）,09,1,"[""1-2-3"",""1-3-2"",""1-3-4"",""1-3-6"",""1-6-2"",""1-6-3""]"
VENUS BOAT,09月04日（金）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-5-2""]"
VENUS BOAT,09月04日（金）,07,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-4-6""]"
VENUS BOAT,09月03日（木）,17,3,"[""2-3-4"",""2-3-6"",""3-2-4"",""3-2-6"",""3-4-2"",""3-4-6""]"
VENUS BOAT,08月31日（月）,17,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-4"",""1-3-5""]"
VENUS BOAT,08月30日（日）,11,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-4-2"",""1-4-5"",""4-1-2""]"
VENUS BOAT,08月29日（土）,10,4,"[""1-2-4"",""1-3-4"",""1-4-2"",""1-4-3"",""1-4-5"",""4-1-3""]"
VENUS BOAT,08月28日（金）,09,1,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-3-4"",""1-4-2"",""1-4-3""]"
VENUS BOAT,08月27日（木）,17,4,"[""2-4-5"",""2-4-6"",""2-6-4"",""2-6-5"",""4-2-5"",""4-2-6""]"
VENUS BOAT,08月24日（月）,09,1,"[""1-2-3"",""1-2-6"",""1-3-2"",""1-3-6"",""2-1-3"",""2-3-1""]"
VENUS BOAT,08月23日（日）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-3-2"",""1-4-2""]"
VENUS BOAT,08月22日（土）,11,1,"[""1-2-4"",""1-3-4"",""1-4-2"",""1-4-3"",""4-1-2"",""4-1-3""]"
VENUS BOAT,08月22日（土）,20,1,"[""1-3-2"",""1-3-4"",""1-3-5"",""3-1-2"",""3-1-4"",""3-1-5""]"
VENUS BOAT,08月21日（金）,11,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-4-5""]"
VENUS BOAT,08月21日（金）,20,1,"[""1-2-3"",""1-2-4"",""1-3-4"",""1-4-2"",""1-4-3"",""1-4-5""]"
VENUS BOAT,08月20日（木）,23,8,"[""1-4-3"",""1-4-6"",""4-1-3"",""4-1-6"",""4-3-1"",""4-3-6""]"
VENUS BOAT,08月17日（月）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-4"",""1-3-5""]"
VENUS BOAT,08月16日（日）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-5"",""2-1-3""]"
VENUS BOAT,08月16日（日）,07,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-4-2"",""1-4-5"",""1-5-2""]"
VENUS BOAT,08月15日（土）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-5"",""1-5-2""]"
VENUS BOAT,08月14日（金）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-3-2"",""1-3-6""]"
VENUS BOAT,08月14日（金）,01,1,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-4-2"",""2-1-3"",""2-1-4""]"
VENUS BOAT,08月13日（木）,03,3,"[""4-6-3"",""4-6-5"",""5-6-4"",""6-4-5"",""6-5-3"",""6-5-4""]"
VENUS BOAT,08月10日（月）,07,1,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""2-1-4""]"
VENUS BOAT,08月10日（月）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-4-2"",""1-5-2""]"
VENUS BOAT,08月09日（日）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-4-3""]"
VENUS BOAT,08月09日（日）,01,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-5-2"",""1-5-3""]"
VENUS BOAT,08月08日（土）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-5-2"",""1-6-2""]"
VENUS BOAT,08月08日（土）,19,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""2-1-3"",""2-1-5"",""3-1-2""]"
VENUS BOAT,08月08日（土）,19,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""2-1-3"",""2-1-5"",""3-1-2""]"
VENUS BOAT,08月07日（金）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-3-2"",""1-3-5""]"
VENUS BOAT,08月07日（金）,01,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-3-2"",""1-4-2""]"
VENUS BOAT,08月06日（木）,09,5,"[""1-2-4"",""1-2-5"",""2-1-4"",""2-1-5"",""2-5-1"",""5-2-1""]"
VENUS BOAT,08月03日（月）,13,1,"[""1-2-3"",""3-1-2"",""3-2-1"",""3-2-4"",""3-4-2"",""3-4-5""]"
VENUS BOAT,08月02日（日）,15,1,"[""1-2-5"",""1-3-5"",""1-5-2"",""2-1-5"",""5-1-2"",""5-1-3""]"
VENUS BOAT,08月02日（日）,13,1,"[""1-2-3"",""1-3-2"",""1-3-5"",""3-1-2"",""3-1-4"",""3-1-5""]"
VENUS BOAT,08月01日（土）,13,1,"[""1-2-4"",""1-3-4"",""1-4-2"",""1-4-3"",""4-1-2"",""4-1-3""]"
VENUS BOAT,08月01日（土）,15,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-4"",""1-3-5""]"
VENUS BOAT,07月31日（金）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-4"",""1-4-2""]"
VENUS BOAT,07月30日（木）,05,4,"[""1-2-3"",""1-2-5"",""1-5-2"",""2-1-5"",""2-5-1"",""5-1-2""]"
VENUS BOAT,07月27日（月）,06,2,"[""3-1-4"",""3-1-5"",""3-4-5"",""3-5-4"",""5-3-1"",""5-3-4""]"
VENUS BOAT,07月26日（日）,08,3,"[""1-6-3"",""1-6-4"",""4-6-1"",""4-6-3"",""6-1-3"",""6-1-4""]"
VENUS BOAT,07月26日（日）,19,1,"[""1-2-3"",""1-2-4"",""1-3-2"",""2-1-3"",""2-1-4"",""3-2-1""]"
VENUS BOAT,07月25日（土）,13,1,"[""1-3-2"",""1-3-4"",""1-3-5"",""3-1-4"",""3-1-5"",""3-4-1""]"
VENUS BOAT,07月25日（土）,20,1,"[""1-2-4"",""1-2-5"",""1-2-6"",""1-5-2"",""1-5-6"",""5-1-2""]"
VENUS BOAT,07月24日（金）,02,1,"[""1-2-3"",""1-2-6"",""1-3-2"",""1-3-6"",""2-1-3"",""3-1-2""]"
VENUS BOAT,07月24日（金）,12,1,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-3-2"",""1-4-2"",""1-6-2""]"
VENUS BOAT,07月23日（木）,08,4,"[""1-3-4"",""1-3-6"",""1-4-3"",""3-1-4"",""3-4-1"",""4-1-3""]"
VENUS BOAT,07月20日（月）,09,1,"[""1-2-3"",""1-2-5"",""1-3-2"",""1-3-5"",""1-5-2"",""1-5-3""]"
VENUS BOAT,07月19日（日）,15,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-4-2"",""1-4-5"",""2-1-4""]"
VENUS BOAT,07月19日（日）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-4-2"",""1-4-5"",""1-4-6""]"
VENUS BOAT,07月18日（土）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-4-5""]"
VENUS BOAT,07月18日（土）,01,1,"[""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""1-4-3"",""1-4-5""]"
VENUS BOAT,07月17日（金）,16,1,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-3-2"",""1-3-4"",""1-6-2""]"
VENUS BOAT,07月17日（金）,19,1,"[""1-2-4"",""1-4-2"",""1-4-5"",""3-1-4"",""4-1-2"",""4-1-5""]"
VENUS BOAT,07月16日（木）,04,1,"[""1-2-3"",""1-3-2"",""1-3-4"",""3-1-2"",""3-2-1"",""3-2-4""]"
VENUS BOAT,07月13日（月）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-4"",""1-3-5""]"
VENUS BOAT,07月12日（日）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-5-2"",""1-5-3"",""1-5-4""]"
VENUS BOAT,07月11日（土）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-4-2"",""1-4-5"",""1-5-2""]"
VENUS BOAT,07月10日（金）,09,1,"[""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-6-2"",""2-1-4""]"
VENUS BOAT,07月09日（木）,02,4,"[""1-3-4"",""1-3-6"",""1-4-3"",""1-4-6"",""3-1-4"",""3-4-1""]"
VENUS BOAT,07月06日（月）,09,1,"[""1-2-3"",""1-2-5"",""1-3-2"",""1-3-4"",""1-3-5"",""1-3-6""]"
VENUS BOAT,07月05日（日）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-4-2"",""1-4-5"",""1-5-2""]"
VENUS BOAT,07月03日（金）,09,1,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""2-1-3"",""2-1-4""]"
VENUS BOAT,07月02日（木）,17,4,"[""1-2-4"",""1-2-5"",""2-1-4"",""2-1-5"",""2-5-1"",""2-5-4""]"
VENUS BOAT,06月29日（月）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-4"",""1-3-5"",""1-5-2"",""1-5-3""]"
VENUS BOAT,06月28日（日）,09,1,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-4-2"",""1-4-3"",""1-4-5"",""1-5-2""]"
VENUS BOAT,06月27日（土）,09,1,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-3-2"",""1-3-4"",""1-3-6"",""1-6-2"",""1-6-3""]"
VENUS BOAT,06月26日（金）,11,1,"[""1-2-3"",""1-3-2"",""1-3-4"",""1-3-5"",""1-4-3"",""3-1-2"",""3-1-4"",""3-1-5""]"
VENUS BOAT,06月25日（木）,09,5,"[""1-2-4"",""1-2-6"",""1-4-2"",""1-4-6"",""1-5-2"",""1-5-6"",""4-1-2"",""4-1-6""]"
VENUS BOAT,06月22日（月）,11,1,"[""1-2-3"",""1-3-2"",""1-3-4"",""1-3-6"",""1-4-3"",""1-4-6"",""1-6-3"",""1-6-4""]"
VENUS BOAT,06月21日（日）,02,1,"[""1-2-3"",""1-2-5"",""1-3-2"",""1-3-5"",""1-5-2"",""1-5-3"",""2-1-3"",""2-1-5""]"
VENUS BOAT,06月20日（土）,09,1,"[""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-4-5"",""1-5-2"",""1-5-4"",""1-5-6""]"
VENUS BOAT,06月19日（金）,09,1,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-3-2"",""1-3-4"",""1-3-6"",""1-4-2"",""1-4-3""]"
VENUS BOAT,06月15日（月）,18,4,"[""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-4-5"",""1-4-6"",""1-6-2"",""1-6-4""]"
VENUS BOAT,06月14日（日）,18,4,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-4-2"",""1-5-2"",""2-1-3"",""2-1-4"",""2-1-5""]"
VENUS BOAT,06月13日（土）,11,1,"[""1-2-3"",""1-2-5"",""1-2-6"",""1-3-2"",""1-3-5"",""1-5-2"",""1-5-3"",""1-5-6""]"
VENUS BOAT,06月12日（金）,18,4,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-4-2"",""1-5-2"",""2-1-3"",""2-1-5""]"
VENUS BOAT,06月11日（木）,22,2,"[""1-4-2"",""1-4-3"",""4-1-2"",""4-1-3"",""4-2-1"",""4-2-3"",""4-3-1"",""4-3-2""]"
VENUS BOAT,06月08日（月）,16,1,"[""1-3-2"",""1-3-4"",""1-3-5"",""1-3-6"",""1-5-3"",""1-5-6"",""1-6-3"",""1-6-5""]"
VENUS BOAT,06月07日（日）,16,1,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-3-2"",""1-3-4"",""1-3-6"",""1-6-2"",""1-6-3""]"
VENUS BOAT,06月06日（土）,09,1,"[""1-2-4"",""1-2-5"",""1-2-6"",""1-5-2"",""1-5-4"",""1-5-6"",""2-1-5"",""2-1-6""]"
VENUS BOAT,06月05日（金）,10,3,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-3-5"",""1-3-6"",""2-1-3"",""3-1-2""]"
VENUS BOAT,06月04日（木）,05,3,"[""2-3-5"",""2-3-6"",""2-6-3"",""2-6-4"",""2-6-5"",""3-2-5"",""6-2-3"",""6-2-5""]"
VENUS BOAT,06月01日（月）,08,4,"[""1-2-5"",""1-5-2"",""1-5-3"",""1-5-6"",""2-5-1"",""2-5-6"",""5-1-2"",""5-2-6""]"
VENUS BOAT,05月31日（日）,02,5,"[""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""2-1-4"",""2-1-5"",""2-1-6"",""2-4-6""]"
VENUS BOAT,05月30日（土）,16,5,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-3-5"",""1-4-2"",""1-4-3"",""1-4-5""]"
VENUS BOAT,05月29日（金）,17,4,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-4-3"",""1-4-5"",""2-1-4""]"
VENUS BOAT,05月28日（木）,17,3,"[""2-5-3"",""2-5-4"",""3-5-2"",""3-5-4"",""5-2-3"",""5-2-4"",""5-3-2"",""5-3-4""]"
VENUS BOAT,05月25日（月）,17,4,"[""1-2-4"",""2-1-4"",""2-1-5"",""2-4-1"",""2-4-5"",""2-4-6"",""4-2-5"",""4-5-2""]"
VENUS BOAT,05月24日（日）,02,4,"[""2-3-4"",""2-3-6"",""3-2-4"",""3-2-6"",""3-4-2"",""3-4-6"",""4-3-2"",""4-3-6""]"
VENUS BOAT,05月23日（土）,02,4,"[""1-2-3"",""1-2-5"",""1-2-6"",""1-5-2"",""1-5-3"",""1-5-6"",""2-1-3"",""2-1-5""]"
VENUS BOAT,05月22日（金）,16,4,"[""1-2-3"",""1-2-4"",""1-4-2"",""1-4-3"",""4-1-2"",""4-1-3"",""4-2-1"",""4-2-3""]"
VENUS BOAT,05月21日（木）,03,4,"[""1-2-3"",""1-2-6"",""1-3-2"",""1-3-6"",""1-6-2"",""1-6-3"",""3-1-2"",""3-1-6""]"
VENUS BOAT,05月18日（月）,03,3,"[""1-2-4"",""1-3-4"",""1-4-2"",""1-4-3"",""1-4-5"",""1-4-6"",""4-1-5"",""4-5-1""]"
VENUS BOAT,05月17日（日）,08,4,"[""1-2-3"",""1-2-5"",""1-3-2"",""1-3-5"",""1-5-2"",""1-5-3"",""2-1-3"",""2-1-5""]"
VENUS BOAT,05月16日（土）,22,1,"[""1-3-2"",""1-3-4"",""1-3-5"",""1-3-6"",""1-5-2"",""1-5-3"",""1-5-4"",""1-5-6""]"
VENUS BOAT,05月15日（金）,22,1,"[""1-2-3"",""1-2-5"",""1-3-5"",""1-4-5"",""1-5-2"",""1-5-3"",""1-5-4"",""1-5-6""]"
VENUS BOAT,05月14日（木）,05,3,"[""3-4-1"",""3-4-6"",""4-1-3"",""4-1-6"",""4-3-1"",""4-3-6"",""4-6-1"",""4-6-3""]"
VENUS BOAT,05月11日（月）,10,8,"[""2-3-4"",""2-4-3"",""3-4-2"",""3-4-5"",""4-3-2"",""4-3-5"",""4-5-2"",""4-5-3""]"
VENUS BOAT,05月10日（日）,02,4,"[""1-6-2"",""1-6-4"",""2-6-1"",""2-6-4"",""6-1-2"",""6-1-4"",""6-2-1"",""6-2-4""]"
VENUS BOAT,05月09日（土）,02,5,"[""2-1-5"",""2-1-6"",""2-5-1"",""2-5-6"",""2-6-1"",""2-6-5"",""6-2-1"",""6-2-5""]"
VENUS BOAT,05月08日（金）,10,8,"[""1-2-3"",""2-1-3"",""2-1-5"",""2-3-1"",""2-3-5"",""2-5-1"",""2-5-3"",""2-5-6""]"
VENUS BOAT,05月07日（木）,03,4,"[""2-5-4"",""2-5-6"",""5-2-4"",""5-2-6"",""5-6-4"",""5-6-5"",""6-5-2"",""6-5-4""]"
VENUS BOAT,05月04日（月）,09,5,"[""1-2-3"",""1-2-5"",""1-2-6"",""1-5-2"",""1-5-3"",""1-5-6"",""1-6-2"",""1-6-3""]"
VENUS BOAT,05月03日（日）,11,4,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-4-2"",""1-4-5"",""1-5-2"",""1-5-4"",""1-5-6""]"
VENUS BOAT,05月02日（土）,11,4,"[""1-2-4"",""1-3-4"",""1-4-2"",""1-4-3"",""1-4-6"",""4-1-2"",""4-1-3"",""4-3-1""]"
VENUS BOAT,05月01日（金）,11,4,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-3-2"",""2-1-3"",""2-1-4"",""2-3-1"",""2-3-4""]"
VENUS BOAT,04月30日（木）,11,5,"[""1-2-3"",""1-2-4"",""1-4-2"",""1-4-3"",""1-4-5"",""2-1-3"",""2-1-4"",""2-4-1""]"
VENUS BOAT,04月27日（月）,17,5,"[""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""1-4-3"",""1-4-5"",""4-1-2"",""4-1-3""]"
VENUS BOAT,04月26日（日）,06,3,"[""3-1-4"",""3-1-6"",""3-4-6"",""3-4-1"",""3-6-1"",""3-6-4"",""6-1-3"",""6-3-1""]"
VENUS BOAT,04月25日（土）,21,8,"[""1-4-2"",""1-4-3"",""1-4-5"",""4-1-2"",""4-1-3"",""4-1-5"",""4-5-1"",""4-5-3""]"
VENUS BOAT,04月24日（金）,03,4,"[""1-3-2"",""1-3-4"",""1-3-5"",""1-3-6"",""1-5-3"",""1-5-6"",""1-6-3"",""1-6-5""]"
VENUS BOAT,04月23日（木）,03,3,"[""3-4-6"",""3-6-4"",""3-6-5"",""4-3-6"",""4-6-3"",""4-6-5"",""6-4-3"",""6-4-5""]"
VENUS BOAT,04月20日（月）,08,4,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-3-2"",""1-3-4"",""1-3-5"",""1-5-2"",""1-5-3""]"
VENUS BOAT,04月19日（日）,02,4,"[""1-2-4"",""1-4-2"",""1-4-5"",""1-4-6"",""4-1-2"",""4-2-1"",""4-5-1"",""4-5-2""]"
VENUS BOAT,04月18日（土）,22,1,"[""1-2-3"",""1-2-5"",""1-3-2"",""1-3-4"",""1-3-5"",""1-5-2"",""1-5-3"",""1-5-4""]"
VENUS BOAT,04月17日（金）,22,2,"[""2-3-5"",""3-2-5"",""3-2-6"",""3-5-2"",""3-5-6"",""5-2-3"",""5-3-2"",""5-3-6""]"
VENUS BOAT,04月16日（木）,02,4,"[""1-2-4"",""1-4-2"",""2-1-3"",""2-1-4"",""2-4-1"",""2-4-3"",""4-2-1"",""4-2-3""]"
VENUS BOAT,04月13日（月）,04,5,"[""1-2-4"",""1-4-5"",""1-4-6"",""4-2-1"",""4-2-5"",""4-5-6"",""5-6-2"",""5-6-4""]"
VENUS BOAT,04月12日（日）,11,5,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""2-1-3"",""2-1-4"",""2-1-5"",""2-1-6""]"
VENUS BOAT,04月11日（土）,11,4,"[""4-3-6"",""4-6-3"",""4-6-5"",""5-4-6"",""5-6-4"",""6-3-4"",""6-4-3"",""6-4-5""]"
VENUS BOAT,04月10日（金）,22,1,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""1-4-3"",""3-1-2"",""4-1-2""]"
VENUS BOAT,04月09日（木）,03,3,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""1-4-3"",""3-1-2"",""3-2-1""]"
