競艇道,10月03日（土）,23,7,"[""3-1-4"",""3-4-1"",""4-1-2"",""4-1-3"",""4-2-1"",""4-2-3"",""4-3-1"",""4-3-2""]"
競艇道,10月03日（土）,23,8,"[""3-1-2"",""3-2-1"",""4-1-2"",""4-1-3"",""4-2-1"",""4-2-3"",""4-3-1"",""4-3-2""]"
競艇道,10月03日（土）,07,3,"[""1-2-3"",""1-2-5"",""1-3-2"",""1-5-2"",""2-1-3"",""2-3-1"",""3-1-2"",""3-2-1""]"
競艇道,10月03日（土）,07,4,"[""2-1-3"",""2-1-4"",""2-3-1"",""2-3-4"",""2-4-1"",""2-4-3"",""6-1-2"",""6-2-1""]"
競艇道,10月02日（金）,21,7,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-4-2"",""2-1-3"",""2-3-1"",""3-1-2"",""3-2-1""]"
競艇道,10月02日（金）,10,8,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""1-4-3"",""2-1-3"",""2-3-1""]"
競艇道,10月02日（金）,07,3,"[""1-2-3"",""1-3-2"",""2-1-3"",""2-3-1"",""3-1-2"",""3-2-1"",""3-2-4"",""3-4-2""]"
競艇道,10月02日（金）,07,4,"[""1-2-3"",""1-3-2"",""2-3-4"",""2-4-3"",""3-2-4"",""3-4-2"",""4-2-3"",""4-3-2""]"
競艇道,10月01日（木）,01,3,"[""1-2-3"",""1-3-2"",""2-1-3"",""2-1-4"",""2-3-1"",""2-3-4"",""2-4-1"",""2-4-3""]"
競艇道,10月01日（木）,15,5,"[""1-2-3"",""1-2-6"",""1-3-2"",""1-3-6"",""1-6-2"",""1-6-3"",""6-1-2"",""6-2-1""]"
競艇道,10月01日（木）,10,7,"[""1-2-3"",""1-3-2"",""2-1-3"",""2-1-4"",""2-3-1"",""2-3-4"",""2-4-1"",""2-4-3""]"
競艇道,10月01日（木）,10,8,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""1-4-3"",""2-1-3"",""2-3-1""]"
競艇道,09月30日（水）,21,7,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""1-4-3"",""2-1-3"",""2-3-1""]"
競艇道,09月30日（水）,21,8,"[""1-2-3"",""1-3-2"",""2-1-3"",""2-1-4"",""2-3-1"",""2-3-4"",""2-4-1"",""2-4-3""]"
競艇道,09月30日（水）,12,4,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""1-4-3"",""4-1-2"",""4-2-1""]"
競艇道,09月30日（水）,15,5,"[""1-2-3"",""1-2-5"",""1-3-2"",""1-3-5"",""1-5-2"",""1-5-3"",""5-1-2"",""5-2-1""]"
競艇道,09月29日（火）,03,4,"[""1-2-3"",""1-2-6"",""1-3-2"",""1-3-6"",""1-6-2"",""1-6-3"",""3-1-2"",""3-1-6""]"
競艇道,09月29日（火）,09,7,"[""1-2-3"",""1-2-4"",""1-2-5"",""1-2-6"",""1-4-2"",""1-4-3"",""2-1-3"",""2-1-4""]"
競艇道,09月29日（火）,07,4,"[""1-2-3"",""1-2-6"",""1-3-2"",""1-3-6"",""2-1-3"",""2-1-6"",""2-3-1"",""2-3-6""]"
競艇道,09月29日（火）,12,5,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-3-2"",""1-3-4"",""1-3-6"",""1-4-2"",""1-4-6""]"
競艇道,09月27日（日）,23,7,"[""1-2-3"",""1-3-2"",""2-1-3"",""2-3-1"",""3-1-2"",""3-1-6"",""3-2-1"",""3-6-1""]"
競艇道,09月27日（日）,10,8,"[""1-2-3"",""1-3-2"",""2-1-3"",""2-1-4"",""2-3-1"",""2-3-4"",""2-4-1"",""2-4-3""]"
競艇道,09月27日（日）,12,3,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-3-4"",""1-4-2"",""1-4-3"",""2-1-3"",""2-3-1""]"
競艇道,09月27日（日）,12,4,"[""2-1-3"",""2-1-4"",""2-3-1"",""2-3-4"",""2-4-1"",""2-4-3"",""4-1-2"",""4-2-1""]"
競艇道,09月26日（土）,14,9,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-3-2"",""1-3-4"",""1-3-6"",""3-1-2"",""3-1-6""]"
競艇道,09月26日（土）,17,7,"[""1-2-3"",""1-2-4"",""1-2-6"",""1-4-2"",""1-4-3"",""1-4-6"",""4-1-2"",""4-1-6""]"
競艇道,09月26日（土）,24,3,"[""1-2-3"",""1-3-2"",""3-1-2"",""3-1-4"",""3-2-1"",""3-2-4"",""3-4-1"",""3-4-2""]"
競艇道,09月26日（土）,24,4,"[""2-1-3"",""2-3-1"",""2-3-6"",""2-6-3"",""3-1-2"",""3-2-1"",""3-2-6"",""3-6-2""]"
競艇道,09月25日（金）,19,3,"[""2-1-3"",""2-1-5"",""2-3-1"",""2-3-5"",""2-5-1"",""2-5-3"",""5-1-2"",""5-2-1""]"
競艇道,09月25日（金）,19,4,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-4-2"",""2-1-3"",""2-3-1"",""3-1-2"",""3-2-1""]"
競艇道,09月25日（金）,23,7,"[""1-2-3"",""1-2-4"",""1-3-2"",""1-4-2"",""2-1-3"",""2-1-4"",""2-3-1"",""2-4-1""]"
